District_Name,Crop_Name,Market_Name,Price_Date,Price_Tk_kg
Sylhet,Opium,Sylhet Sadar Bazar,2025-01-27,38.2
Dhaka,Maize,Dhaka Sadar Bazar,2025-05-12,35.55
Jessore,Barley,Jessore Sadar Bazar,2025-04-20,37.44
Cumilla,Sugarcane,Cumilla Sadar Bazar,2024-04-10,32.73
Rangpur,Wheat,Rangpur Sadar Bazar,2024-03-28,42.63
Bogra,Gram,Bogra Sadar Bazar,2024-12-18,39.6
Rangpur,Guava,Rangpur Sadar Bazar,2024-06-03,31.82
Dhaka,Bajra,Dhaka Sadar Bazar,2024-06-21,35.99
Dhaka,Chilli,Dhaka Sadar Bazar,2024-08-29,41.62
Rangpur,Mustard,Rangpur Sadar Bazar,2024-03-29,37.39
Mymensingh,Sugarcane,Mymensingh Sadar Bazar,2024-08-21,36.65
Barisal,Fennel,Barisal Sadar Bazar,2024-04-04,39.64
Bogra,Coriander,Bogra Sadar Bazar,2024-07-02,41.65
Mymensingh,Guava,Mymensingh Sadar Bazar,2024-12-15,33.11
Barisal,Guava,Barisal Sadar Bazar,2024-06-30,42.64
Chittagong,Barley,Chittagong Sadar Bazar,2025-03-01,36.16
Cumilla,Mustard,Cumilla Sadar Bazar,2025-03-30,39.91
Dhaka,Citrus,Dhaka Sadar Bazar,2025-03-21,39.83
Bogra,Cumin,Bogra Sadar Bazar,2024-10-21,37.47
Dhaka,Pomegranate,Dhaka Sadar Bazar,2025-05-08,35.09
Cumilla,Garlic,Cumilla Sadar Bazar,2024-09-08,38.63
Jessore,Garlic,Jessore Sadar Bazar,2025-01-30,47.8
Rajshahi,Onion,Rajshahi Sadar Bazar,2025-01-24,33.46
Dhaka,Opium,Dhaka Sadar Bazar,2025-02-02,48.12
Rajshahi,Chilli,Rajshahi Sadar Bazar,2024-11-10,38.75
Chittagong,Opium,Chittagong Sadar Bazar,2024-06-24,40.17
Barisal,Cumin,Barisal Sadar Bazar,2024-12-04,34.78
Rangpur,Cumin,Rangpur Sadar Bazar,2024-07-20,36.3
Barisal,Wheat,Barisal Sadar Bazar,2025-02-21,37.59
Cumilla,Onion,Cumilla Sadar Bazar,2025-04-27,34.98
Cumilla,Oilseeds,Cumilla Sadar Bazar,2025-02-11,39.0
Sylhet,Wheat,Sylhet Sadar Bazar,2024-08-14,38.05
Chittagong,Fennel,Chittagong Sadar Bazar,2024-11-12,48.88
Dhaka,Mustard,Dhaka Sadar Bazar,2024-07-03,34.4
Barisal,Pomegranate,Barisal Sadar Bazar,2024-03-23,40.49
Rangpur,Pulses,Rangpur Sadar Bazar,2024-09-14,41.19
Chittagong,Sugarcane,Chittagong Sadar Bazar,2025-02-02,34.86
Rajshahi,Garlic,Rajshahi Sadar Bazar,2024-07-09,43.3
Chittagong,Cumin,Chittagong Sadar Bazar,2025-05-15,38.09
Chittagong,Fenugreek,Chittagong Sadar Bazar,2024-06-29,28.04
Barisal,Maize,Barisal Sadar Bazar,2024-09-13,43.17
Sylhet,Gram,Sylhet Sadar Bazar,2024-08-07,34.64
Dhaka,Barley,Dhaka Sadar Bazar,2024-04-05,34.97
Dhaka,Fennel,Dhaka Sadar Bazar,2024-12-08,43.3
Dhaka,Guava,Dhaka Sadar Bazar,2024-06-07,38.33
Dhaka,Fennel,Dhaka Sadar Bazar,2024-10-23,44.41
Mymensingh,Citrus,Mymensingh Sadar Bazar,2024-11-10,45.81
Barisal,Wheat,Barisal Sadar Bazar,2024-09-18,36.9
Jessore,Mustard,Jessore Sadar Bazar,2024-04-06,43.81
Cumilla,Tomato,Cumilla Sadar Bazar,2024-04-11,36.37
Chittagong,Coriander,Chittagong Sadar Bazar,2024-05-09,50.72
Rangpur,Fenugreek,Rangpur Sadar Bazar,2024-05-06,36.67
Rajshahi,Mango,Rajshahi Sadar Bazar,2024-03-22,44.93
Sylhet,Cumin,Sylhet Sadar Bazar,2024-04-19,44.05
Jessore,Oilseeds,Jessore Sadar Bazar,2024-05-24,41.52
Rangpur,Oilseeds,Rangpur Sadar Bazar,2025-02-05,36.78
Dhaka,Maize,Dhaka Sadar Bazar,2024-09-08,39.27
Cumilla,Fenugreek,Cumilla Sadar Bazar,2025-02-07,29.66
Dhaka,Opium,Dhaka Sadar Bazar,2024-07-26,41.08
Rajshahi,Guava,Rajshahi Sadar Bazar,2024-11-22,41.68
Mymensingh,Oilseeds,Mymensingh Sadar Bazar,2024-09-08,40.64
Rangpur,Tomato,Rangpur Sadar Bazar,2025-03-12,25.73
Dhaka,Opium,Dhaka Sadar Bazar,2025-02-26,33.92
Chittagong,Wheat,Chittagong Sadar Bazar,2025-02-21,36.41
Jessore,Mustard,Jessore Sadar Bazar,2024-05-07,41.4
Chittagong,Maize,Chittagong Sadar Bazar,2024-10-27,41.39
Chittagong,Bajra,Chittagong Sadar Bazar,2024-12-30,39.18
Chittagong,Gram,Chittagong Sadar Bazar,2024-10-01,43.05
Jessore,Guava,Jessore Sadar Bazar,2024-03-21,35.07
Mymensingh,Cumin,Mymensingh Sadar Bazar,2025-01-28,42.93
Dhaka,Fenugreek,Dhaka Sadar Bazar,2025-03-16,42.28
Bogra,Gram,Bogra Sadar Bazar,2024-10-22,41.81
Jessore,Gram,Jessore Sadar Bazar,2024-07-07,39.13
Barisal,Garlic,Barisal Sadar Bazar,2025-04-24,48.79
Sylhet,Garlic,Sylhet Sadar Bazar,2025-01-15,42.37
Bogra,Mango,Bogra Sadar Bazar,2024-10-21,35.35
Rajshahi,Oilseeds,Rajshahi Sadar Bazar,2025-03-29,41.19
Cumilla,Garlic,Cumilla Sadar Bazar,2025-04-01,43.61
Dhaka,Mango,Dhaka Sadar Bazar,2024-11-12,37.18
Rajshahi,Garlic,Rajshahi Sadar Bazar,2024-10-11,45.23
Jessore,Garlic,Jessore Sadar Bazar,2024-10-07,41.83
Bogra,Pulses,Bogra Sadar Bazar,2024-07-14,28.76
Chittagong,Chilli,Chittagong Sadar Bazar,2024-07-29,41.44
Sylhet,Sugarcane,Sylhet Sadar Bazar,2024-04-13,38.05
Jessore,Chilli,Jessore Sadar Bazar,2024-04-10,42.58
Chittagong,Onion,Chittagong Sadar Bazar,2024-07-07,44.53
Dhaka,Barley,Dhaka Sadar Bazar,2024-05-16,40.94
Mymensingh,Bajra,Mymensingh Sadar Bazar,2024-04-29,47.99
Mymensingh,Pulses,Mymensingh Sadar Bazar,2024-08-20,39.14
Chittagong,Fenugreek,Chittagong Sadar Bazar,2025-01-19,43.0
Dhaka,Cotton,Dhaka Sadar Bazar,2024-04-23,43.86
Rangpur,Cotton,Rangpur Sadar Bazar,2024-03-28,39.53
Rangpur,Fennel,Rangpur Sadar Bazar,2024-06-19,43.74
Chittagong,Chilli,Chittagong Sadar Bazar,2024-07-02,37.15
Jessore,Citrus,Jessore Sadar Bazar,2024-04-24,37.97
Bogra,Coriander,Bogra Sadar Bazar,2025-03-01,33.7
Dhaka,Fenugreek,Dhaka Sadar Bazar,2024-06-12,41.16
Dhaka,Pulses,Dhaka Sadar Bazar,2024-07-22,41.56
Barisal,Barley,Barisal Sadar Bazar,2024-05-05,45.66
Chittagong,Maize,Chittagong Sadar Bazar,2025-01-14,43.8
Chittagong,Opium,Chittagong Sadar Bazar,2024-09-01,38.63
Rajshahi,Guava,Rajshahi Sadar Bazar,2024-10-19,34.34
Jessore,Maize,Jessore Sadar Bazar,2024-08-02,42.08
Barisal,Barley,Barisal Sadar Bazar,2024-04-18,45.33
Mymensingh,Mustard,Mymensingh Sadar Bazar,2024-05-02,43.62
Sylhet,Barley,Sylhet Sadar Bazar,2025-02-12,45.21
Rangpur,Pomegranate,Rangpur Sadar Bazar,2024-07-05,38.98
Dhaka,Fenugreek,Dhaka Sadar Bazar,2025-02-21,37.76
Sylhet,Opium,Sylhet Sadar Bazar,2025-03-03,36.46
Rajshahi,Tomato,Rajshahi Sadar Bazar,2024-06-25,39.73
Sylhet,Pomegranate,Sylhet Sadar Bazar,2024-08-27,39.62
Bogra,Garlic,Bogra Sadar Bazar,2025-03-30,40.99
Chittagong,Mustard,Chittagong Sadar Bazar,2025-03-14,39.38
Chittagong,Coriander,Chittagong Sadar Bazar,2024-11-30,39.36
Cumilla,Fenugreek,Cumilla Sadar Bazar,2025-04-26,36.27
Rajshahi,Sugarcane,Rajshahi Sadar Bazar,2025-01-21,44.52
Bogra,Barley,Bogra Sadar Bazar,2024-07-01,40.37
Bogra,Chilli,Bogra Sadar Bazar,2024-11-20,39.16
Jessore,Wheat,Jessore Sadar Bazar,2025-01-15,36.41
Barisal,Garlic,Barisal Sadar Bazar,2024-10-11,33.61
Jessore,Coriander,Jessore Sadar Bazar,2024-03-27,46.28
Cumilla,Oilseeds,Cumilla Sadar Bazar,2024-08-08,42.66
Bogra,Mustard,Bogra Sadar Bazar,2024-06-12,32.21
Jessore,Citrus,Jessore Sadar Bazar,2024-09-04,43.66
Dhaka,Chilli,Dhaka Sadar Bazar,2024-07-07,44.43
Sylhet,Pomegranate,Sylhet Sadar Bazar,2024-05-07,40.6
Cumilla,Pomegranate,Cumilla Sadar Bazar,2025-04-02,47.67
Dhaka,Pomegranate,Dhaka Sadar Bazar,2024-09-19,41.04
Cumilla,Pulses,Cumilla Sadar Bazar,2024-04-27,33.2
Bogra,Chilli,Bogra Sadar Bazar,2025-01-25,41.75
Sylhet,Guava,Sylhet Sadar Bazar,2025-02-17,41.18
Rangpur,Cumin,Rangpur Sadar Bazar,2024-10-29,37.1
Rangpur,Sugarcane,Rangpur Sadar Bazar,2025-01-27,42.75
Rajshahi,Citrus,Rajshahi Sadar Bazar,2025-03-10,32.0
Barisal,Fenugreek,Barisal Sadar Bazar,2025-01-16,44.75
Bogra,Bajra,Bogra Sadar Bazar,2024-04-17,35.79
Bogra,Citrus,Bogra Sadar Bazar,2024-08-13,35.27
Dhaka,Sugarcane,Dhaka Sadar Bazar,2024-04-08,39.45
Bogra,Pomegranate,Bogra Sadar Bazar,2025-05-05,42.08
Rajshahi,Bajra,Rajshahi Sadar Bazar,2025-05-05,40.79
Chittagong,Pomegranate,Chittagong Sadar Bazar,2024-10-26,36.44
Cumilla,Gram,Cumilla Sadar Bazar,2025-03-15,37.57
Rangpur,Pulses,Rangpur Sadar Bazar,2024-06-06,34.56
Barisal,Citrus,Barisal Sadar Bazar,2025-01-08,38.92
Sylhet,Fennel,Sylhet Sadar Bazar,2024-09-01,45.16
Rangpur,Fenugreek,Rangpur Sadar Bazar,2025-01-19,39.98
Jessore,Fenugreek,Jessore Sadar Bazar,2024-04-18,44.13
Mymensingh,Onion,Mymensingh Sadar Bazar,2024-08-28,46.99
Bogra,Citrus,Bogra Sadar Bazar,2024-10-21,37.18
Barisal,Sugarcane,Barisal Sadar Bazar,2024-11-30,39.1
Bogra,Cumin,Bogra Sadar Bazar,2025-04-17,50.42
Rangpur,Maize,Rangpur Sadar Bazar,2025-02-26,46.93
Mymensingh,Mango,Mymensingh Sadar Bazar,2024-11-04,31.97
Chittagong,Sugarcane,Chittagong Sadar Bazar,2024-09-18,41.86
Chittagong,Guava,Chittagong Sadar Bazar,2024-06-23,40.0
Sylhet,Garlic,Sylhet Sadar Bazar,2025-04-02,43.97
Barisal,Maize,Barisal Sadar Bazar,2024-07-20,36.42
Barisal,Barley,Barisal Sadar Bazar,2024-11-12,35.97
Jessore,Mustard,Jessore Sadar Bazar,2024-04-24,36.75
Mymensingh,Onion,Mymensingh Sadar Bazar,2024-10-16,37.25
Dhaka,Guava,Dhaka Sadar Bazar,2025-04-01,43.91
Rangpur,Guava,Rangpur Sadar Bazar,2024-11-15,34.33
Cumilla,Opium,Cumilla Sadar Bazar,2024-05-14,37.01
Rajshahi,Mango,Rajshahi Sadar Bazar,2024-08-27,31.41
Cumilla,Cumin,Cumilla Sadar Bazar,2024-11-01,44.83
Sylhet,Bajra,Sylhet Sadar Bazar,2025-02-21,46.1
Barisal,Citrus,Barisal Sadar Bazar,2024-09-12,38.43
Bogra,Onion,Bogra Sadar Bazar,2025-02-13,38.57
Cumilla,Pomegranate,Cumilla Sadar Bazar,2024-06-12,42.18
Jessore,Citrus,Jessore Sadar Bazar,2024-11-16,47.08
Rangpur,Pulses,Rangpur Sadar Bazar,2025-01-04,41.96
Chittagong,Mango,Chittagong Sadar Bazar,2024-07-06,36.65
Sylhet,Wheat,Sylhet Sadar Bazar,2024-12-27,32.23
Bogra,Mango,Bogra Sadar Bazar,2024-08-18,34.65
Mymensingh,Mustard,Mymensingh Sadar Bazar,2025-03-16,40.35
Chittagong,Pomegranate,Chittagong Sadar Bazar,2025-05-17,36.85
Sylhet,Guava,Sylhet Sadar Bazar,2024-05-19,40.94
Cumilla,Sugarcane,Cumilla Sadar Bazar,2024-11-29,37.35
Chittagong,Gram,Chittagong Sadar Bazar,2025-04-29,34.92
Dhaka,Tomato,Dhaka Sadar Bazar,2024-04-28,34.35
Chittagong,Maize,Chittagong Sadar Bazar,2025-02-25,47.5
Bogra,Gram,Bogra Sadar Bazar,2024-07-30,44.27
Chittagong,Pomegranate,Chittagong Sadar Bazar,2024-11-18,48.31
Rangpur,Barley,Rangpur Sadar Bazar,2025-01-28,42.59
Mymensingh,Cumin,Mymensingh Sadar Bazar,2024-12-20,37.94
Barisal,Oilseeds,Barisal Sadar Bazar,2025-02-20,46.35
Jessore,Sugarcane,Jessore Sadar Bazar,2024-11-08,39.84
Rangpur,Bajra,Rangpur Sadar Bazar,2024-12-09,41.06
Rajshahi,Cumin,Rajshahi Sadar Bazar,2024-12-14,39.79
Barisal,Fenugreek,Barisal Sadar Bazar,2024-12-17,25.85
Barisal,Gram,Barisal Sadar Bazar,2024-05-09,47.7
Dhaka,Garlic,Dhaka Sadar Bazar,2025-02-15,42.36
Jessore,Onion,Jessore Sadar Bazar,2024-11-26,41.58
Chittagong,Pulses,Chittagong Sadar Bazar,2024-08-11,39.7
Jessore,Guava,Jessore Sadar Bazar,2024-07-10,40.78
Jessore,Garlic,Jessore Sadar Bazar,2025-04-27,37.13
Sylhet,Oilseeds,Sylhet Sadar Bazar,2024-07-31,42.96
Sylhet,Fenugreek,Sylhet Sadar Bazar,2024-12-23,33.73
Chittagong,Citrus,Chittagong Sadar Bazar,2025-04-18,40.89
Rangpur,Cotton,Rangpur Sadar Bazar,2025-03-18,42.7
Dhaka,Gram,Dhaka Sadar Bazar,2024-06-07,39.05
Barisal,Fennel,Barisal Sadar Bazar,2024-05-14,41.78
Dhaka,Opium,Dhaka Sadar Bazar,2024-07-06,35.24
Cumilla,Mango,Cumilla Sadar Bazar,2025-04-04,35.36
Barisal,Tomato,Barisal Sadar Bazar,2024-05-12,41.14
Rajshahi,Pulses,Rajshahi Sadar Bazar,2024-12-01,43.26
Cumilla,Fenugreek,Cumilla Sadar Bazar,2025-02-14,31.0
Cumilla,Bajra,Cumilla Sadar Bazar,2024-12-17,42.51
Rajshahi,Wheat,Rajshahi Sadar Bazar,2025-02-18,37.39
Rangpur,Barley,Rangpur Sadar Bazar,2024-11-26,39.07
Sylhet,Pulses,Sylhet Sadar Bazar,2024-06-25,33.57
Mymensingh,Mustard,Mymensingh Sadar Bazar,2024-08-01,35.91
Sylhet,Mango,Sylhet Sadar Bazar,2024-06-01,44.64
Dhaka,Wheat,Dhaka Sadar Bazar,2024-12-23,40.16
Rajshahi,Fenugreek,Rajshahi Sadar Bazar,2024-08-15,38.16
Chittagong,Mustard,Chittagong Sadar Bazar,2024-04-03,39.44
Chittagong,Mango,Chittagong Sadar Bazar,2024-08-08,42.35
Barisal,Gram,Barisal Sadar Bazar,2024-08-08,42.11
Dhaka,Coriander,Dhaka Sadar Bazar,2024-04-03,39.64
Barisal,Cumin,Barisal Sadar Bazar,2024-07-31,45.25
Barisal,Pomegranate,Barisal Sadar Bazar,2024-08-07,44.66
Rajshahi,Oilseeds,Rajshahi Sadar Bazar,2024-04-17,41.98
Barisal,Gram,Barisal Sadar Bazar,2024-08-03,40.26
Cumilla,Coriander,Cumilla Sadar Bazar,2024-12-02,43.16
Sylhet,Opium,Sylhet Sadar Bazar,2025-04-25,41.51
Mymensingh,Pomegranate,Mymensingh Sadar Bazar,2025-03-29,45.09
Dhaka,Coriander,Dhaka Sadar Bazar,2024-08-12,44.32
Chittagong,Cumin,Chittagong Sadar Bazar,2024-03-31,35.11
Barisal,Guava,Barisal Sadar Bazar,2024-12-10,34.79
Sylhet,Coriander,Sylhet Sadar Bazar,2024-07-04,36.63
Barisal,Maize,Barisal Sadar Bazar,2024-04-24,44.69
Chittagong,Pulses,Chittagong Sadar Bazar,2024-07-21,32.43
Barisal,Opium,Barisal Sadar Bazar,2025-02-27,41.89
Mymensingh,Coriander,Mymensingh Sadar Bazar,2024-11-04,41.74
Dhaka,Sugarcane,Dhaka Sadar Bazar,2024-08-14,45.58
Rajshahi,Opium,Rajshahi Sadar Bazar,2025-03-29,40.87
Sylhet,Maize,Sylhet Sadar Bazar,2025-05-17,33.55
Barisal,Citrus,Barisal Sadar Bazar,2024-04-09,35.4
Jessore,Chilli,Jessore Sadar Bazar,2024-04-30,34.33
Dhaka,Onion,Dhaka Sadar Bazar,2024-08-31,37.42
Jessore,Barley,Jessore Sadar Bazar,2024-06-11,39.12
Dhaka,Chilli,Dhaka Sadar Bazar,2024-04-18,34.41
Cumilla,Coriander,Cumilla Sadar Bazar,2025-05-07,47.06
Jessore,Chilli,Jessore Sadar Bazar,2024-09-04,33.64
Barisal,Pomegranate,Barisal Sadar Bazar,2025-01-28,46.46
Jessore,Wheat,Jessore Sadar Bazar,2025-01-09,45.69
Jessore,Pulses,Jessore Sadar Bazar,2024-05-18,44.31
Jessore,Guava,Jessore Sadar Bazar,2024-11-26,36.67
Mymensingh,Fenugreek,Mymensingh Sadar Bazar,2025-03-06,41.64
Jessore,Onion,Jessore Sadar Bazar,2024-07-11,33.87
Rangpur,Garlic,Rangpur Sadar Bazar,2025-01-17,44.37
Cumilla,Onion,Cumilla Sadar Bazar,2025-04-26,39.64
Sylhet,Tomato,Sylhet Sadar Bazar,2024-05-26,38.04
Chittagong,Pulses,Chittagong Sadar Bazar,2024-04-22,34.13
Barisal,Opium,Barisal Sadar Bazar,2025-02-07,28.11
Chittagong,Oilseeds,Chittagong Sadar Bazar,2025-03-29,35.02
Jessore,Coriander,Jessore Sadar Bazar,2025-04-30,45.34
Rangpur,Pulses,Rangpur Sadar Bazar,2024-10-27,38.07
Mymensingh,Fenugreek,Mymensingh Sadar Bazar,2025-03-23,39.19
Chittagong,Oilseeds,Chittagong Sadar Bazar,2024-11-12,43.15
Cumilla,Barley,Cumilla Sadar Bazar,2025-02-17,48.67
Chittagong,Coriander,Chittagong Sadar Bazar,2024-12-18,46.36
Barisal,Guava,Barisal Sadar Bazar,2025-03-01,35.33
Cumilla,Maize,Cumilla Sadar Bazar,2024-10-23,30.68
Barisal,Mustard,Barisal Sadar Bazar,2024-06-16,51.33
Mymensingh,Barley,Mymensingh Sadar Bazar,2024-05-05,50.89
Cumilla,Fenugreek,Cumilla Sadar Bazar,2024-09-11,40.9
Rangpur,Gram,Rangpur Sadar Bazar,2024-05-31,33.9
Dhaka,Onion,Dhaka Sadar Bazar,2025-03-13,44.62
Sylhet,Maize,Sylhet Sadar Bazar,2025-04-03,39.48
Jessore,Fennel,Jessore Sadar Bazar,2024-10-28,39.46
Chittagong,Wheat,Chittagong Sadar Bazar,2024-11-27,44.29
Barisal,Pomegranate,Barisal Sadar Bazar,2025-03-11,41.6
Cumilla,Fenugreek,Cumilla Sadar Bazar,2024-07-07,34.31
Mymensingh,Sugarcane,Mymensingh Sadar Bazar,2024-07-10,38.44
Barisal,Cumin,Barisal Sadar Bazar,2024-04-21,43.17
Sylhet,Pomegranate,Sylhet Sadar Bazar,2024-04-28,42.45
Sylhet,Cotton,Sylhet Sadar Bazar,2025-02-13,41.26
Dhaka,Guava,Dhaka Sadar Bazar,2024-04-09,44.48
Rangpur,Cumin,Rangpur Sadar Bazar,2025-05-09,38.26
Chittagong,Fennel,Chittagong Sadar Bazar,2024-12-09,40.86
Sylhet,Mustard,Sylhet Sadar Bazar,2024-12-22,23.8
Rangpur,Mustard,Rangpur Sadar Bazar,2025-03-27,37.84
Bogra,Fenugreek,Bogra Sadar Bazar,2025-01-02,43.67
Sylhet,Citrus,Sylhet Sadar Bazar,2024-10-24,38.13
Dhaka,Cumin,Dhaka Sadar Bazar,2024-08-12,37.76
Jessore,Cumin,Jessore Sadar Bazar,2025-03-27,35.0
Bogra,Bajra,Bogra Sadar Bazar,2024-08-25,44.82
Rajshahi,Garlic,Rajshahi Sadar Bazar,2024-07-22,42.63
Sylhet,Oilseeds,Sylhet Sadar Bazar,2025-02-24,43.96
Rajshahi,Wheat,Rajshahi Sadar Bazar,2025-05-06,31.71
Dhaka,Cotton,Dhaka Sadar Bazar,2024-04-26,39.23
Cumilla,Oilseeds,Cumilla Sadar Bazar,2024-03-25,38.66
Jessore,Coriander,Jessore Sadar Bazar,2024-10-27,38.65
Jessore,Pulses,Jessore Sadar Bazar,2024-09-21,37.04
Chittagong,Sugarcane,Chittagong Sadar Bazar,2025-03-12,38.34
Barisal,Cumin,Barisal Sadar Bazar,2024-07-09,44.08
Cumilla,Coriander,Cumilla Sadar Bazar,2024-11-01,30.82
Rajshahi,Garlic,Rajshahi Sadar Bazar,2024-07-27,48.53
Cumilla,Barley,Cumilla Sadar Bazar,2024-08-04,42.32
Barisal,Mustard,Barisal Sadar Bazar,2024-05-03,39.8
Cumilla,Onion,Cumilla Sadar Bazar,2024-06-24,44.35
Barisal,Mustard,Barisal Sadar Bazar,2024-05-04,33.03
Chittagong,Tomato,Chittagong Sadar Bazar,2024-09-16,36.81
Dhaka,Tomato,Dhaka Sadar Bazar,2024-12-27,39.42
Bogra,Chilli,Bogra Sadar Bazar,2024-09-19,46.55
Mymensingh,Citrus,Mymensingh Sadar Bazar,2024-04-08,39.78
Barisal,Fennel,Barisal Sadar Bazar,2024-06-25,42.16
Bogra,Opium,Bogra Sadar Bazar,2024-12-03,37.17
Barisal,Gram,Barisal Sadar Bazar,2025-05-03,42.34
Cumilla,Mango,Cumilla Sadar Bazar,2024-07-01,48.05
Barisal,Wheat,Barisal Sadar Bazar,2024-12-09,44.78
Chittagong,Maize,Chittagong Sadar Bazar,2024-09-27,39.61
Chittagong,Barley,Chittagong Sadar Bazar,2024-08-27,43.24
Jessore,Cumin,Jessore Sadar Bazar,2024-10-31,42.77
Sylhet,Wheat,Sylhet Sadar Bazar,2024-03-22,42.43
Rajshahi,Pomegranate,Rajshahi Sadar Bazar,2025-03-06,45.34
Rangpur,Cumin,Rangpur Sadar Bazar,2025-03-19,45.3
Rangpur,Onion,Rangpur Sadar Bazar,2024-11-30,39.39
Dhaka,Wheat,Dhaka Sadar Bazar,2024-07-26,43.08
Cumilla,Garlic,Cumilla Sadar Bazar,2024-06-28,38.16
Cumilla,Sugarcane,Cumilla Sadar Bazar,2024-09-03,35.57
Mymensingh,Fenugreek,Mymensingh Sadar Bazar,2024-04-12,38.71
Rajshahi,Pomegranate,Rajshahi Sadar Bazar,2025-02-04,39.63
Bogra,Tomato,Bogra Sadar Bazar,2025-05-13,32.02
Rangpur,Mustard,Rangpur Sadar Bazar,2024-12-20,44.13
Barisal,Pomegranate,Barisal Sadar Bazar,2024-03-24,26.72
Cumilla,Opium,Cumilla Sadar Bazar,2024-06-05,53.03
Rangpur,Mango,Rangpur Sadar Bazar,2024-12-21,47.21
Dhaka,Citrus,Dhaka Sadar Bazar,2024-09-01,38.75
Sylhet,Mango,Sylhet Sadar Bazar,2025-04-16,40.05
Rajshahi,Bajra,Rajshahi Sadar Bazar,2024-05-29,41.45
Bogra,Pomegranate,Bogra Sadar Bazar,2024-07-10,37.17
Bogra,Citrus,Bogra Sadar Bazar,2024-04-19,40.92
Rajshahi,Tomato,Rajshahi Sadar Bazar,2024-06-23,39.31
Jessore,Fennel,Jessore Sadar Bazar,2024-05-23,39.55
Chittagong,Cumin,Chittagong Sadar Bazar,2024-06-02,40.87
Barisal,Mango,Barisal Sadar Bazar,2024-12-03,33.7
Dhaka,Opium,Dhaka Sadar Bazar,2025-02-25,40.19
Bogra,Tomato,Bogra Sadar Bazar,2024-07-06,40.78
Chittagong,Guava,Chittagong Sadar Bazar,2024-09-15,40.62
Jessore,Oilseeds,Jessore Sadar Bazar,2024-09-03,38.96
Rajshahi,Citrus,Rajshahi Sadar Bazar,2024-10-09,45.46
Cumilla,Sugarcane,Cumilla Sadar Bazar,2024-11-08,38.3
Jessore,Mango,Jessore Sadar Bazar,2024-09-24,41.09
Mymensingh,Coriander,Mymensingh Sadar Bazar,2025-02-17,46.23
Bogra,Pomegranate,Bogra Sadar Bazar,2025-01-11,39.62
Rangpur,Citrus,Rangpur Sadar Bazar,2024-08-24,41.03
Barisal,Sugarcane,Barisal Sadar Bazar,2024-12-10,39.54
Rangpur,Sugarcane,Rangpur Sadar Bazar,2025-01-29,45.94
Rangpur,Opium,Rangpur Sadar Bazar,2024-08-06,38.76
Jessore,Sugarcane,Jessore Sadar Bazar,2024-09-21,46.16
Cumilla,Cumin,Cumilla Sadar Bazar,2025-04-26,39.5
Bogra,Maize,Bogra Sadar Bazar,2025-04-03,35.87
Rangpur,Cumin,Rangpur Sadar Bazar,2025-04-21,43.26
Rangpur,Maize,Rangpur Sadar Bazar,2025-03-23,38.54
Cumilla,Cotton,Cumilla Sadar Bazar,2024-11-29,42.98
Mymensingh,Fenugreek,Mymensingh Sadar Bazar,2024-05-22,26.9
Chittagong,Maize,Chittagong Sadar Bazar,2024-06-23,40.02
Bogra,Mango,Bogra Sadar Bazar,2024-07-25,37.79
Chittagong,Coriander,Chittagong Sadar Bazar,2024-05-06,34.9
Barisal,Cumin,Barisal Sadar Bazar,2025-04-08,37.34
Jessore,Maize,Jessore Sadar Bazar,2024-05-22,37.25
Jessore,Wheat,Jessore Sadar Bazar,2024-11-02,39.77
Chittagong,Barley,Chittagong Sadar Bazar,2025-02-22,33.44
Jessore,Onion,Jessore Sadar Bazar,2024-11-23,41.52
Rajshahi,Mango,Rajshahi Sadar Bazar,2025-02-19,46.56
Mymensingh,Guava,Mymensingh Sadar Bazar,2025-01-08,41.35
Rangpur,Fennel,Rangpur Sadar Bazar,2024-10-31,43.88
Sylhet,Mango,Sylhet Sadar Bazar,2024-10-24,45.25
Bogra,Pulses,Bogra Sadar Bazar,2024-09-15,45.94
Dhaka,Maize,Dhaka Sadar Bazar,2024-10-25,48.98
Dhaka,Sugarcane,Dhaka Sadar Bazar,2024-09-23,37.6
Bogra,Citrus,Bogra Sadar Bazar,2025-05-03,36.55
Cumilla,Mustard,Cumilla Sadar Bazar,2025-01-23,43.76
Bogra,Maize,Bogra Sadar Bazar,2024-09-01,43.4
Dhaka,Pulses,Dhaka Sadar Bazar,2025-02-25,43.72
Sylhet,Gram,Sylhet Sadar Bazar,2024-05-27,49.07
Jessore,Bajra,Jessore Sadar Bazar,2024-10-30,40.05
Sylhet,Pomegranate,Sylhet Sadar Bazar,2024-08-02,42.05
Mymensingh,Opium,Mymensingh Sadar Bazar,2024-05-10,35.29
Barisal,Mango,Barisal Sadar Bazar,2024-08-27,50.25
Rajshahi,Wheat,Rajshahi Sadar Bazar,2024-06-21,38.38
Jessore,Cumin,Jessore Sadar Bazar,2024-11-05,38.52
Jessore,Cotton,Jessore Sadar Bazar,2025-02-01,38.34
Mymensingh,Sugarcane,Mymensingh Sadar Bazar,2024-11-24,36.9
Rangpur,Opium,Rangpur Sadar Bazar,2025-02-20,36.5
Cumilla,Pomegranate,Cumilla Sadar Bazar,2025-03-06,37.49
Jessore,Mustard,Jessore Sadar Bazar,2024-11-29,33.44
Mymensingh,Garlic,Mymensingh Sadar Bazar,2024-03-26,36.23
